Type,ID,Title/Message,State,Author,Created At,Closed/Merged At,Labels/Files Changed,Commits,Additions,Deletions,Changed Files,All Checks Passed
Commit,9500f8b232a6a419d572ef757713412a0fdc7d90,"There is always grey area in the results :-)

Also a naive attempt at setting a sequence numbering
(at the moment in the wrong, ascending, direction).",,Marco Costalba,2013-02-17 09:22:45,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,13a2c30fdb547461e2b4c1f0f4aed915333c4659,"Add date field

Probably could be done better...I'm a beginner in Python and
I have no feedback on what I do becuase I cannot see the
result, so sorry for the uglyness :-)",,Marco Costalba,2013-02-17 09:04:12,,fishtest/fishtest/views.py,,,,,True
Commit,0290fe5ea50fb896b885e141c7267179f574db1f,Reflow the runs from top (latest) to bottom (oldest),,Marco Costalba,2013-02-17 08:05:45,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,11c8cb3ba89d2ea7fc8419dbf61f9ad00bfa97cb,Show waiting tasks in correct order,,Gary Linscott,2013-02-17 03:41:05,,fishtest/fishtest/views.py,,,,,True
Commit,91880b8bf87cdbffeb541e2169cce1865322fa98,Fix start_time parameter,,Gary Linscott,2013-02-17 03:31:34,,tasks/rundb.py,,,,,True
Commit,d5fbcf36c97c97d2c6dc0a21ddb9b5b3a683f011,Handle zero-length name better,,Gary Linscott,2013-02-17 03:08:19,,fishtest/fishtest/views.py,,,,,True
Commit,80ba575d626aa1ef53be0efbab2bdb4c338298e8,"Add run template, and color code results",,Gary Linscott,2013-02-17 01:08:28,,"fishtest/fishtest/templates/run.mak,fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,2f18548593308690978381c826fc6ee3a9714649,Use fixed layout instead of fluid,,Gary Linscott,2013-02-17 00:36:34,,fishtest/fishtest/templates/base.mak,,,,,True
Commit,8dfb040639a6d04ad3d6bef59cace8b5e6ec5263,Don't display active runs as finished,,Gary Linscott,2013-02-17 00:31:12,,fishtest/fishtest/views.py,,,,,True
Commit,67429b6be1694c38137c38e1c5101d0fead2eb6f,Merge remote-tracking branch 'origin/master',,Gary Linscott,2013-02-17 00:28:44,,start_worker.sh,,,,,True
Commit,294cc8f50b48a56772e1a093353cde0628141e25,More work on README,,Gary Linscott,2013-02-17 00:28:27,,README,,,,,True
Commit,22495209086714f025bf486c3f9228f126b1bdf8,Add start_worker.sh script,,Gary Linscott,2013-02-16 23:32:47,,start_worker.sh,,,,,True
Commit,438ce06511be082211f9d98b025ea3d942c21ec4,Cleaner status for machines,,Gary Linscott,2013-02-16 23:27:02,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,399d5efff68ce769194a64bf167975cdb4307ee5,Add optional run name/info fields,,Gary Linscott,2013-02-16 23:19:57,,"fishtest/fishtest/templates/tests_run.mak,fishtest/fishtest/views.py,tasks/rundb.py",,,,,True
Commit,8b06813832b0472d1d0457388b3afd19da0fa923,Bump chunk size back up to 1000,,Gary Linscott,2013-02-16 23:03:16,,tasks/rundb.py,,,,,True
Commit,c64c6385718eb0d2d3858bc4d7bbb77faf28589d,Disable using temporary directories for now,,Gary Linscott,2013-02-16 23:02:11,,tasks/games.py,,,,,True
Commit,d47e4280386f49ec29ca8f4af334f2d795607c7d,Fix celery worker taking 100% cpu,,Gary Linscott,2013-02-16 16:55:51,,"README,tasks/games.py",,,,,True
Commit,00007109631387fd5fa4fd7cb76d6818ca1b473f,Fix showing failed runs,,Gary Linscott,2013-02-16 22:53:32,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,69c485e1bd375d1e002e1e4f5f5f510fc83d494d,Make chunk size 100,,Gary Linscott,2013-02-16 22:26:18,,tasks/rundb.py,,,,,True
Commit,39b1aa6958d7c4bcda5c1885cf764dc20d027efb,Handle infinity for ELO,,Gary Linscott,2013-02-16 22:25:56,,fishtest/fishtest/views.py,,,,,True
Commit,68c4177788f4b741a3fa99de46b33a503a547ff6,Clean old results.pgn if exists,,Gary Linscott,2013-02-16 22:12:45,,tasks/games.py,,,,,True
Commit,59194a07b8fbea485429ab7386a9515eac2c7606,Fix syntax error,,Gary Linscott,2013-02-16 22:08:49,,fishtest/fishtest/views.py,,,,,True
Commit,9813baccae40f06fb75d1ea77617366bf7558a33,Filter pending results,,Gary Linscott,2013-02-16 19:38:24,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,88deb7e944acc4c775371fa63826965ba9f3d737,Merge remote-tracking branch 'origin/master',,Gary Linscott,2013-02-16 19:35:32,,fishtest/fishtest/templates/tests.mak,,,,,True
Commit,5db454dcc76a5428ae79c4e0fa55727174b9823f,Display active runs,,Gary Linscott,2013-02-16 19:32:35,,fishtest/fishtest/templates/tests.mak,,,,,True
Commit,eaeabb4ab38ace3037940b565b4ecea69272f8df,"Don't show pending jobs among the already finished

Not tested because I am not able to setup
the environment :-(",,Marco Costalba,2013-02-16 19:29:41,,fishtest/fishtest/templates/tests.mak,,,,,True
Commit,dd88b2038a20cb5f592282c053c734fe825860bc,"Change book used for tournaments

And remove -recover option: we want to know when
engines crash!

The new book is varied.bin, download from

http://wbec-ridderkerk.nl/html/download.htm",,Marco Costalba,2013-02-16 19:08:58,,scripts/timed.sh,,,,,True
Commit,1f3f3cb4ec2e06fce4bc88808dceeaf2cb6a7c16,All matches are run with concurrency 1 now,,Gary Linscott,2013-02-16 19:00:01,,scripts/timed.sh,,,,,True
Commit,ea77e191fdb49d8f3bc88408277d76d746d0e232,WIP on converting workers to chunked execution,,Gary Linscott,2013-02-16 18:50:44,,"fishtest/fishtest/views.py,tasks/games.py",,,,,True
Commit,ac7674db894362b567e10ea4e29e663b7d7562f1,Merge remote-tracking branch 'origin/master',,Gary Linscott,2013-02-16 18:17:03,,"fishtest/fishtest/templates/base.mak,fishtest/fishtest/templates/tests_run.mak",,,,,True
Commit,666ef345d9db9c6c4ebf7551bf408b1e7f6426a7,Add better formatting for match titles,,Gary Linscott,2013-02-16 18:16:58,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,50de7c852a1a284b9d1570b833a48b85c5c84ac2,"Change some titles

Just to test pushing to this repo.",,Marco Costalba,2013-02-16 17:58:05,,"fishtest/fishtest/templates/base.mak,fishtest/fishtest/templates/tests_run.mak",,,,,True
Commit,96562161dd2534a0c4d48e16bff5a9039841af7d,Add run_games2,,Gary Linscott,2013-02-16 17:20:14,,"tasks/games.py,tasks/rundb.py",,,,,True
Commit,1dffdd84a5e87d018cb615046741fadf7d3cbdd0,Add default IP for RunDb,,Gary Linscott,2013-02-16 16:29:55,,"fishtest/fishtest/views.py,tasks/rundb.py",,,,,True
Commit,bebcaad57f4bbe29c0507b771264628c7a87172d,Fix lack of pushd,,Gary Linscott,2013-02-16 16:07:38,,fishtest/fishtest/views.py,,,,,True
Commit,776e261070d60e2ee80da55101bc2beb759e34b6,Adjust defaults,,Gary Linscott,2013-02-16 16:04:58,,fishtest/fishtest/templates/tests_run.mak,,,,,True
Commit,1e2f721e5ace0e0ec0ee00c9466dabf4cb1f0893,Resolve branches to sha commits on submission,,Gary Linscott,2013-02-16 15:51:08,,fishtest/fishtest/views.py,,,,,True
Commit,8cdd435979d7a25ab7f3e9da86d9dce9c0ba366e,Only one chunk for now,,Gary Linscott,2013-02-15 17:44:38,,"fishtest/fishtest/views.py,tasks/rundb.py",,,,,True
Commit,f6ae768ab1cdc1643aa2f0aee2f3413c6df56551,Temporary fix to starting tasks,,Gary Linscott,2013-02-15 17:24:12,,"fishtest/fishtest/tests.pyc,fishtest/fishtest/views.py",,,,,True
Commit,55dcea0a73534070ee670731bdf67459a16e291b,Get updated results,,Gary Linscott,2013-02-15 13:57:34,,fishtest/fishtest/views.py,,,,,True
Commit,26a03eb676749437fef01ea228967416d19075a5,Temporary hack to show results,,Gary Linscott,2013-02-15 05:39:59,,fishtest/fishtest/views.py,,,,,True
Commit,60989f82c367c861263ad009770b9cf30d5b51f2,Cleanup unused code,,Gary Linscott,2013-02-15 04:39:13,,fishtest/fishtest/views.py,,,,,True
Commit,4c7980e3e2e3e94af06dee42d7a505c7e2cfe56f,Remove old formatting code,,Gary Linscott,2013-02-15 04:04:57,,fishtest/fishtest/views.py,,,,,True
Commit,f5f83608a6c8fdd5c63e51d252f66e6273159186,More work on converting to mongo,,Gary Linscott,2013-02-15 03:13:31,,fishtest/fishtest/views.py,,,,,True
Commit,79b35bb987a1d557de398352696a9700d1b33c0c,WIP on converting db to mongo,,Gary Linscott,2013-02-15 02:49:49,,fishtest/fishtest/views.py,,,,,True
Commit,1435c0098356a1b5a68d6142840a11fd1ceeefe2,Add RunDb to request context,,Gary Linscott,2013-02-15 02:03:20,,fishtest/fishtest/__init__.py,,,,,True
Commit,f215f7d932bf2d82d9fd2f12064ce50e5fb923c6,Add initial version of mongodb run database,,Gary Linscott,2013-02-15 01:53:26,,tasks/rundb.py,,,,,True
Commit,08b05b1018d087f8b05009056b273df80f19acb9,Better handling of pending runs,,Gary Linscott,2013-02-13 17:27:09,,fishtest/fishtest/views.py,,,,,True
Commit,8caea4cd1792a5f439d76710d48cf8d4dbb7e15c,Better active run formatting,,Gary Linscott,2013-02-13 17:21:44,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,4f158091c48608a0cf4ea31e6237204ead2cc1fa,Cleaner results,,Gary Linscott,2013-02-13 15:40:00,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,4f803dc0c8112cd41ec545c2975362dc96bcd2b0,Work on storing runs,,Gary Linscott,2013-02-13 05:47:36,,"fishtest/development.ini,fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,06c409bc35aee54abd7cdc8002f119a3e77d652d,Add initial db infrastructure,,Gary Linscott,2013-02-13 04:30:34,,fishtest/fishtest/views.py,,,,,True
Commit,efdec4d90c1a882ae1af25c2c3d99534f7efb9ad,Fix exception when accessing AsyncResult,,Gary Linscott,2013-02-13 04:07:41,,"fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,73a9490574be0d6ccc09c99e391e071a905c4b04,Add initial listing of running jobs,,Gary Linscott,2013-02-13 03:10:52,,"fishtest/fishtest/__init__.py,fishtest/fishtest/templates/tests.mak,fishtest/fishtest/views.py",,,,,True
Commit,7cf9a54530bed2e26c73a3ff02e3ec29f1cdf954,Record state as we are running,,Gary Linscott,2013-02-12 19:02:58,,tasks/games.py,,,,,True
Commit,e2a91aaeda2a132585442c349ef3e72ad0a49645,Merge remote-tracking branch 'origin/master',,Gary Linscott,2013-02-12 05:34:00,,fishtest/fishtest/views.py,,,,,True
Commit,e8afe2f957b977f89fb31a858f0a6e53cf8b00d5,Add instructions for launching celery,,Gary Linscott,2013-02-12 05:33:51,,README,,,,,True
Commit,dccbaccb4447d089b9329981a5e79f32f42a1c72,Fix launching task,,Gary Linscott,2013-02-12 05:30:35,,fishtest/fishtest/views.py,,,,,True
Commit,03ea551815174f6728e35d0b0c71652183d8a20e,Fix launching task,,Gary Linscott,2013-02-12 05:29:49,,tasks/celery.py,,,,,True
Commit,cc1d617a4d6f9336a61eb04323ac641ccc57d03e,Get tasks working on EC2,,Gary Linscott,2013-02-12 05:04:14,,"fishtest/fishtest/views.py,fishtest/start.sh,tasks/celery.py",,,,,True
Commit,049b9da9e9e644e48608b9ac7b51e426fc527117,Merge remote-tracking branch 'origin/master',,Gary Linscott,2013-02-12 04:45:48,,fishtest/fishtest/views.py,,,,,True
Commit,a7142885e9607976a72c453855663062652634d0,Set correct queue and username,,Gary Linscott,2013-02-12 04:45:39,,tasks/celery.py,,,,,True
Commit,c6f9f3f013eba20bb152c90a475fa8f72fef4f92,Add logic for launching games task,,Gary Linscott,2013-02-12 04:31:27,,fishtest/fishtest/views.py,,,,,True
Commit,8fdd07c8434b7f6d235237c408a3c7243bac09c7,Add __init__.py,,Gary Linscott,2013-02-12 04:02:57,,tasks/__init__.py,,,,,True
Commit,da3c515dea554dbab5586d332edae5deda8cf21a,Merge remote-tracking branch 'origin/master',,Gary Linscott,2013-02-12 03:55:50,,"README,scripts/timed.sh,tasks/celery.py,tasks/games.py",,,,,True
Commit,57b019e120de9ba6d96d762df729a900bf44ee27,Add .pyc to gitignore,,Gary Linscott,2013-02-12 03:55:47,,.gitignore,,,,,True
Commit,1abdffe0ece9494dd656378dcad320b33feafdb2,Add initial UI for running tests,,Gary Linscott,2013-02-12 03:54:58,,"fishtest/fishtest/__init__.py,fishtest/fishtest/templates/tests_run.mak,fishtest/fishtest/views.py,fishtest/fishtest/views.pyc",,,,,True
Commit,656099368cf34c0cf7a26c286723dc3b9c87e0a4,Fix import,,Gary Linscott,2013-02-11 03:43:07,,"README,scripts/timed.sh,tasks/celery.py,tasks/games.py",,,,,True
Commit,b4e2cd29ed38edb289b30e09cc1b991a5e8d70e3,Add a bit more infrastructure,,Gary Linscott,2013-02-10 02:06:25,,"README,scripts/timed.sh",,,,,True
Commit,db93f1230559360ed655c118159b672f3dbfa127,Initial celery configuration,,Gary Linscott,2013-02-09 22:56:05,,"tasks/celery.py,tasks/games.py",,,,,True
Commit,f5c16311b0bcf2519b370457fbfa837222eba17c,Initial commit,,Gary Linscott,2013-02-09 00:57:20,,"fishtest/CHANGES.txt,fishtest/MANIFEST.in,fishtest/README.txt,fishtest/development.ini,fishtest/fishtest.egg-info/PKG-INFO,fishtest/fishtest.egg-info/SOURCES.txt,fishtest/fishtest.egg-info/dependency_links.txt,fishtest/fishtest.egg-info/entry_points.txt,fishtest/fishtest.egg-info/not-zip-safe,fishtest/fishtest.egg-info/requires.txt,fishtest/fishtest.egg-info/top_level.txt,fishtest/fishtest/__init__.py,fishtest/fishtest/static/css/bootstrap-responsive.css,fishtest/fishtest/static/css/bootstrap-responsive.min.css,fishtest/fishtest/static/css/bootstrap.css,fishtest/fishtest/static/css/bootstrap.min.css,fishtest/fishtest/static/img/glyphicons-halflings-white.png,fishtest/fishtest/static/img/glyphicons-halflings.png,fishtest/fishtest/static/js/bootstrap.js,fishtest/fishtest/static/js/bootstrap.min.js,fishtest/fishtest/templates/base.mak,fishtest/fishtest/templates/mainpage.mak,fishtest/fishtest/tests.py,fishtest/fishtest/tests.pyc,fishtest/fishtest/views.py,fishtest/fishtest/views.pyc,fishtest/production.ini,fishtest/setup.cfg,fishtest/setup.py",,,,,True
Issue,2343008951,run not assigned workers,open,vondele,2024-06-10 06:49:53,,"bug,server",,,,,
Issue,2339655335,pserve hangs,open,vondele,2024-06-07 06:06:08,,,,,,,
Issue,2336820503,Tests display incorrectly after server overload,open,dubslow,2024-06-05 20:56:48,,,,,,,
Issue,2336805338,Core and machine counts displaying negative values,closed,mstembera,2024-06-05 20:45:43,2024-06-05 20:46:57,,,,,,
Issue,2332368345,One worker with strange symptoms,open,dubslow,2024-06-04 02:01:15,,,,,,,
Issue,2323219012,Prev pagination button removes additional url parameters,open,dav1312,2024-05-29 12:36:51,,,,,,,
Issue,2322387250,hanging server,open,vondele,2024-05-29 05:28:01,,,,,,,
Issue,2320451287,Elo dial for large Elo diff,open,vondele,2024-05-28 08:28:59,,,,,,,
Issue,2308663238,hidden tests on user profile,open,Disservin,2024-05-21 16:19:21,,,,,,,
Issue,2304656473,User finished tests page with success only and ltc only takes too long,open,peregrineshahin,2024-05-19 15:13:06,,,,,,,
Issue,2298723683,SPSA parameters validation during run submission,open,ppigazzini,2024-05-15 19:49:50,,"bug,enhancement",,,,,
Issue,2297547576,Concerns about the stats section on the tests_view,closed,peregrineshahin,2024-05-15 10:55:27,2024-05-15 13:29:00,,,,,,
Issue,2295801842,Assertion in LLRcalc.py (v * w < 0),open,vondele,2024-05-14 15:34:42,,,,,,,
Issue,2293503144,Iterations and Games Played diverged on an SPSA,open,Viren6,2024-05-13 18:14:49,,,,,,,
Issue,2293498603,Document load under fleet,open,vondele,2024-05-13 18:12:04,,,,,,,
Issue,2289337732,wrong run_id for tests_view causes server internal error,closed,peregrineshahin,2024-05-10 09:13:53,2024-05-10 09:58:44,bug,,,,,
Issue,2288911981,Fishtest website is down,closed,peregrineshahin,2024-05-10 04:38:13,2024-05-10 04:44:57,,,,,,
Issue,2275670031,flawed duplicate workers detections that is detrimintal to some workers,open,peregrineshahin,2024-05-02 14:20:44,,bug,,,,,
Issue,2270682492,PGNs count can be not matching results,closed,peregrineshahin,2024-04-30 07:13:08,2024-04-30 09:29:51,,,,,,
Issue,2268064607,Server still allows timelosses to cause incorrect test results,open,dubslow,2024-04-29 03:50:35,,,,,,,
Issue,2254709815,Script for an authenticated fishtest session,closed,vdbergh,2024-04-20 20:38:30,2024-04-21 06:34:08,,,,,,
Issue,2244975495,Sanitizing usernames,open,vdbergh,2024-04-16 02:37:51,,,,,,,
Issue,2230968500,Truncated score distribution in fishtest,open,gahtan-syarif,2024-04-08 11:39:25,,,,,,,
Issue,2224184862,SPRT Elo,open,gahtan-syarif,2024-04-04 00:46:53,,,,,,,
Issue,2223921639,Priority Schema issue,closed,peregrineshahin,2024-04-03 21:04:04,2024-04-03 22:19:15,,,,,,
Issue,2221037259,Param limit of SPSA limiting possible tunes,open,Viren6,2024-04-02 17:16:16,,,,,,,
Issue,2217248296,Wrong schema's causing Server crashing over long_worker_name and short_worker_name,closed,peregrineshahin,2024-03-31 23:36:26,2024-04-03 22:15:51,,,,,,
Issue,2164539662,SPSA timeouts when tuning TM default move horizon,closed,TierynnB,2024-03-02 02:51:33,2024-03-02 17:21:05,question,,,,,
Issue,2151608077,exited with EXIT_FAILURE,closed,Disservin,2024-02-23 18:38:48,2024-03-02 17:22:42,bug,,,,,
Issue,2138925920,Enhancement of the blocked workers list (suggested feature),closed,vdbergh,2024-02-16 16:09:47,2024-04-10 20:48:10,,,,,,
Issue,2080576520,All of the hardy.uhassalt.be PDFs have broken links,closed,shermansiu,2024-01-14 04:26:07,2024-06-07 19:30:15,,,,,,
Issue,2068496299,Something is wrong with https://tests.stockfishchess.org/contributors/monthly,closed,vdbergh,2024-01-06 09:38:49,2024-01-06 10:39:44,,,,,,
Issue,2061118708,poweroff on AWS EC2: terminate or just stop?,closed,vdbergh,2023-12-31 16:59:41,2024-01-06 10:41:06,,,,,,
Issue,2060800615,Specifying GitHub API Key (token),closed,maximmasiutin,2023-12-30 17:02:50,2023-12-30 21:14:02,,,,,,
Issue,2054890989,Python packages exist inside the uploaded version of the repo,open,peregrineshahin,2023-12-23 20:28:39,,,,,,,
Issue,2054826138,Fishtest is with 0 cores.,closed,peregrineshahin,2023-12-23 15:51:26,2023-12-23 16:07:05,,,,,,
Issue,1961158612,check_csrf_token(): Invalid token,closed,FauziAkram,2023-10-25 11:23:44,2023-12-16 15:38:32,,,,,,
Issue,1955493698,Source file cache,open,BHASVIC-JasperShovelton22,2023-10-21 13:29:34,,,,,,,
Issue,1920932839,no config created,open,namir7666,2023-10-01 19:33:20,,,,,,,
Issue,1910144832,anonymized email addresses on DEV do not validate,closed,vdbergh,2023-09-24 08:00:06,2023-09-24 08:32:14,enhancement,,,,,
Issue,1909998416,`get_native_properties.sh` errors,closed,MrBrain295,2023-09-23 20:58:37,2023-09-24 13:38:17,"bug,update",,,,,
Issue,1900588847,Blocking/unblocking old users results in internal server error,closed,peregrineshahin,2023-09-18 10:04:16,2023-09-22 06:02:02,"bug,server",,,,,
Issue,1897700525,irreversibly looping and Losing cores after request_spsa failed,closed,peregrineshahin,2023-09-15 04:47:44,2023-09-19 07:37:00,"help wanted,server",,,,,
Issue,1889146639,internal server error,closed,vondele,2023-09-10 13:28:27,2023-10-05 09:47:38,"question,server",,,,,
Issue,1884428176,prevent windows workers from running spsa with large number of params,open,Disservin,2023-09-06 17:10:25,,,,,,,
Issue,1881196006,Auto blocking workers?,open,vdbergh,2023-09-05 05:03:03,,,,,,,
Issue,1878352243,SPSA fails to run with a large number of params,open,Viren6,2023-09-02 05:07:44,,,,,,,
Issue,1871967803,What would be a good UI for blocking/unblocking workers?,closed,vdbergh,2023-08-29 15:54:55,2023-09-05 04:58:38,,,,,,
Issue,1869306530,server issue,closed,vondele,2023-08-28 08:47:48,2023-08-28 09:13:39,,,,,,
Issue,1865355196,Trying to run the fishtest worker on an arm server,open,joendter,2023-08-24 15:01:01,,,,,,,
Issue,1859314249,"Move the ""fishtest"" and ""nnue-pytorch"" repositories to the Stockfish Organization",closed,ppigazzini,2023-08-21 12:54:57,2023-08-22 15:19:56,update,,,,,
Issue,1852667168,LTC Resubmit auto-completition behaviour is strange,open,pb00067,2023-08-16 07:25:58,,,,,,,
Issue,1840173721,I can't perform action on the stockfish repository.,closed,KasparovChess,2023-08-07 20:37:37,2023-08-08 06:55:56,,,,,,
Issue,1814280063,Enable the discussion section ,closed,ChessOverflow,2023-07-20 15:33:24,2023-08-08 06:36:04,,,,,,
Issue,1806678613,Elo normalization,open,windfishballad,2023-07-16 18:35:09,,,,,,,
Issue,1794812339,Problems with my fishtest worker,closed,SwashBucklerNJ,2023-07-08 06:46:00,2023-07-30 10:41:56,,,,,,
Issue,1773376346,Is Fishtest Elo result reproducable from Pentanomial distribution or WDL?,closed,peregrineshahin,2023-06-25 16:56:30,2023-07-08 23:57:17,,,,,,
Issue,1762307463,Is 'tests.stockfish.org' down?,closed,LunaticBFF57,2023-06-18 13:50:03,2023-06-18 15:50:35,,,,,,
Issue,1757414935,SF crash,closed,threeCheck,2023-06-14 18:12:20,2023-06-14 18:55:52,,,,,,
Issue,1744118294,Password dependent authentication for workers,open,peregrineshahin,2023-06-06 15:34:27,,,,,,,
Issue,1743357569,Retire the min_threads option?,open,vdbergh,2023-06-06 08:28:45,,,,,,,
Issue,1734506678,fishtest nps normalization is out of date,closed,dubslow,2023-05-31 15:38:23,2023-05-31 17:30:23,,,,,,
Issue,1730361854,Problem when modifying an SPSA tune,closed,cj5716,2023-05-29 08:58:04,2023-05-30 08:42:29,,,,,,
Issue,1717784083,game counts on users page not correct?,open,vondele,2023-05-19 20:27:40,,,,,,,
Issue,1703558315,Maintenance page status code,closed,dav1312,2023-05-10 10:02:37,2023-05-10 14:27:58,"server,gui",,,,,
Issue,1702384517,The pagination widget for finished runs no longer shows the last page,open,vdbergh,2023-05-09 16:44:01,,,,,,,
Issue,1702045618,/api/active_runs still returns a large amount data,open,vdbergh,2023-05-09 13:30:32,,,,,,,
Issue,1698905155,api_active_runs does extra unnecessary stuff.,closed,peregrineshahin,2023-05-07 05:46:31,2023-05-07 18:29:51,,,,,,
Issue,1698536611,Update_task..,closed,vondele,2023-05-06 08:34:05,2023-05-07 12:43:58,,,,,,
Issue,1697041830,Delete binaries cache on worker startup,closed,vondele,2023-05-05 05:45:14,2023-08-20 13:06:06,,,,,,
Issue,1694876883,On the handling of tasks with 0 output.,open,Sopel97,2023-05-03 21:34:30,,,,,,,
Issue,1694874000,Batch size calculation can blow up due to task count,closed,Sopel97,2023-05-03 21:32:52,2023-05-04 08:00:48,,,,,,
Issue,1692735576,Use the Push API to deliver notifications,open,dav1312,2023-05-02 16:32:09,,,,,,,
Issue,1690228272,Since updating fishtest repro to latest cc255df I cant' login,closed,jackL999,2023-05-01 01:42:39,2023-05-01 03:06:35,,,,,,
Issue,1689096936,High CPU load after fleet visit,open,vondele,2023-04-28 20:29:09,,,,,,,
Issue,1688964201,Server is not accessible,closed,Def9Infinite,2023-04-28 18:21:57,2023-05-05 22:47:13,,,,,,
Issue,1688883657,assertion triggered during fleet run,open,vondele,2023-04-28 17:16:55,,,,,,,
Issue,1687453368,fishtest server log shows error,closed,vondele,2023-04-27 19:44:39,2023-04-30 15:37:33,"bug,server,gui",,,,,
Issue,1685819912,"Bug in batch size calculation introduced recently: when there are many workers but few tasks, the task is not properly split between the workers which results in idle workers",open,maximmasiutin,2023-04-26 22:14:37,,,,,,,
Issue,1685804459,The captcha site key is hardcoded,open,maximmasiutin,2023-04-26 22:03:25,,"enhancement,server",,,,,
Issue,1684424083,MongoDB free monitoring is deprecated,open,dav1312,2023-04-26 07:18:25,,"server,refactoring",,,,,
Issue,1683122339,slow mongo operations,open,vondele,2023-04-25 12:56:18,,,,,,,
Issue,1678301755,Implement a cutechess-cli test at startup,closed,maximmasiutin,2023-04-21 10:41:48,2023-08-08 06:56:46,,,,,,
Issue,1677094456,Unneccessary get_machines query to db,closed,peregrineshahin,2023-04-20 17:00:59,2023-04-22 10:13:33,"enhancement,server,scaling",,,,,
Issue,1673208630,Hardcoded host name not taken from config,open,maximmasiutin,2023-04-18 14:03:51,,"enhancement,worker update",,,,,
Issue,1672838901,Implement an option to limit a test to particular architectures to test non-algorithm-related speedups,open,maximmasiutin,2023-04-18 10:39:18,,,,,,,
Issue,1668933924,geoip quota,closed,vondele,2023-04-14 20:49:35,2023-04-22 13:54:22,,,,,,
Issue,1668030850,Tests take a long time to finish,closed,xoto10,2023-04-14 10:57:07,2023-05-18 22:16:06,,,,,,
Issue,1668012597,Show list of machines and tests to authenticated users only,open,maximmasiutin,2023-04-14 10:45:16,,,,,,,
Issue,1661989430,Remaining time calculation is incorrect,closed,maximmasiutin,2023-04-11 08:16:31,2023-04-11 08:23:49,,,,,,
Issue,1659119290,Use persistent connections from nginx to backend,closed,noobpwnftw,2023-04-07 19:26:57,2023-04-19 14:04:50,,,,,,
Issue,1586433810,fishtest on a Raspberry Pi,closed,Robotathand,2023-02-15 19:34:58,2023-08-08 06:35:15,"question,arm",,,,,
Issue,1563964560,Add LLR graph,closed,XInTheDark,2023-01-31 09:36:19,2023-08-08 06:57:44,"question,gui",,,,,
Issue,1560847423,wiki ,closed,vondele,2023-01-28 12:51:24,2023-01-30 11:30:44,,,,,,
Issue,1550223697,duplicate entries in event log,closed,dubslow,2023-01-20 02:25:24,2023-01-20 21:20:34,,,,,,
Issue,1549432315,NNUE uploading is broken,closed,linrock,2023-01-19 15:48:54,2023-01-19 17:27:16,,,,,,
Issue,1533401141,Fixed font for the number columns in the user statistics,open,JojoM-sf,2023-01-14 18:00:25,,,,,,,
Issue,1521748231,Add setting for auto-follow tests,open,XInTheDark,2023-01-06 02:01:19,,,,,,,
Issue,1514233923,Free text search in the event log appears to be broken on safari/ios.,closed,vdbergh,2022-12-30 04:29:33,2022-12-30 11:03:32,,,,,,
Issue,1513439507,Push notifications?,closed,vdbergh,2022-12-29 06:52:08,2023-01-04 23:06:23,"enhancement,server,gui",,,,,
Issue,1512602054,Code duplication,open,vdbergh,2022-12-28 09:33:57,,refactoring,,,,,
Issue,1509925803,Use local time zone instead of UTC time,closed,XInTheDark,2022-12-24 03:47:00,2023-08-08 06:36:34,,,,,,
Issue,1501818497,How do I run fishtest on localhost?,closed,fishchess,2022-12-18 08:46:52,2022-12-18 08:52:49,,,,,,
Issue,1488155853,Failed FishTest Error,closed,fishchess,2022-12-10 07:37:41,2022-12-10 20:29:05,,,,,,
Issue,1487777206,[Suggestion] Add option to auto reschedule LTC when STC passes,closed,XInTheDark,2022-12-10 01:45:29,2023-08-08 06:39:25,,,,,,
Issue,1471997957,No tasks available (despite tests.stockfishchess.org/tests reporting 18.0 hours of tests queued) ,closed,Mike-T-Mitchell,2022-12-01 21:46:09,2022-12-03 23:17:04,,,,,,
Issue,1448692868,Allow user to edit test info,closed,robbai,2022-11-14 20:20:19,2023-05-25 20:38:17,,,,,,
Issue,1446608574,Worker stopped working suddenly,closed,xfearofdarkness,2022-11-12 21:19:48,2022-11-12 21:43:37,,,,,,
Issue,1446605102,Stopped Working,closed,xfearofdarkness,2022-11-12 21:09:04,2022-11-12 21:09:18,,,,,,
Issue,1385776685,Limit fishtest wiki write permissions,closed,Disservin,2022-09-26 09:56:27,2022-12-07 06:50:13,,,,,,
